"id","activity_scheduled_time","activity_start_time","activity_end_time","press_next_time","press_back_time","press_undo_time","press_skip_time","press_done_time","response_option_selection_time","secret_user_id","user_id","activity_id","activity_flow","activity_name","item","prompt","response","options","version"
"6303efe19242645e4690c158","not scheduled","1661201999048","1661202399656","1661202394764","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"6303efe19242645e4690c158","not scheduled","1661201999048","1661202399656","","","","","","1661202398812","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 6303efe19242645e4690c15a-62f6b2e4acd35a39e99b6c32-spiral_recall3","","6.3.48"
"6303efe19242645e4690c158","not scheduled","1661201999048","1661202399656","","","","","1661202399558","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201490748","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","filename: 6303ede79242645e4690c14f-62f6b2e4acd35a39e99b6c32-spiral_trace1","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201491582","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201597390","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","filename: 6303ede79242645e4690c155-62f6b2e4acd35a39e99b6c32-spiral_trace2","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201599305","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201668547","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ede79242645e4690c154-62f6b2e4acd35a39e99b6c32-spiral_trace3","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201669725","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201748182","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ede79242645e4690c156-62f6b2e4acd35a39e99b6c32-spiral_trace4","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201749683","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201771291","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ede79242645e4690c151-62f6b2e4acd35a39e99b6c32-spiral_trace5","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201772496","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201782992","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","filename: 6303ede79242645e4690c152-62f6b2e4acd35a39e99b6c32-spiral_recall1","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201783818","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201848194","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 6303ede79242645e4690c153-62f6b2e4acd35a39e99b6c32-spiral_recall2","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","1661201849824","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","","1661201883190","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 6303ede79242645e4690c150-62f6b2e4acd35a39e99b6c32-spiral_recall3","","6.3.48"
"6303ede69242645e4690c14e","not scheduled","1661201475787","1661201889614","","","","","1661201889510","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201184764","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","filename: 6303ec2a9242645e4690c142-62f6b2e4acd35a39e99b6c32-spiral_trace1","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201188826","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201216003","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","filename: 6303ec2a9242645e4690c141-62f6b2e4acd35a39e99b6c32-spiral_trace2","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201219279","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201244717","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ec2a9242645e4690c143-62f6b2e4acd35a39e99b6c32-spiral_trace3","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201247163","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201318069","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ec2a9242645e4690c145-62f6b2e4acd35a39e99b6c32-spiral_trace4","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201325732","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201381099","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 6303ec2a9242645e4690c146-62f6b2e4acd35a39e99b6c32-spiral_trace5","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201382111","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201424539","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","filename: 6303ec2a9242645e4690c147-62f6b2e4acd35a39e99b6c32-spiral_recall1","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201426178","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201438372","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 6303ec2a9242645e4690c144-62f6b2e4acd35a39e99b6c32-spiral_recall2","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","1661201439405","","","","","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","","1661201444071","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 6303ec2a9242645e4690c140-62f6b2e4acd35a39e99b6c32-spiral_recall3","","6.3.48"
"6303ec299242645e4690c13f","not scheduled","1661201150322","1661201447243","","","","","1661201447143","","[admin account] (binarybottle@gmail.com)","62f6b2e4acd35a39e99b6c32","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"62f3d7f6acd35a39e99b626f","not scheduled","1660147612338","1660147701431","1660147622235","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayinstruct","Earlier you copied a design and you were asked to draw as much as you could remember of the design.  ","","","6.3.48"
"62f3d7f6acd35a39e99b626f","not scheduled","1660147612338","1660147701431","","","","","","1660147684970","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayrecall","Please draw as much as you can remember of the design again, as accurately as possible.","filename: 62f3d7f6acd35a39e99b6270-62f3b396acd35a39e99b60e3-rey_o_delayrecall","","6.3.48"
"62f3d7f6acd35a39e99b626f","not scheduled","1660147612338","1660147701431","","","","","1660147701364","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayrecall","Please draw as much as you can remember of the design again, as accurately as possible.","","","6.3.48"
"62f3d698acd35a39e99b623e","not scheduled","1660147194082","1660147351733","","","","","","1660147255173","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","filename: 62f3d698acd35a39e99b623f-62f3b396acd35a39e99b60e3-Alpha_AtoZ","","6.3.48"
"62f3d698acd35a39e99b623e","not scheduled","1660147194082","1660147351733","1660147256591","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","","","6.3.48"
"62f3d698acd35a39e99b623e","not scheduled","1660147194082","1660147351733","","","","","","1660147349786","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","filename: 62f3d698acd35a39e99b6240-62f3b396acd35a39e99b60e3-Alpha_ZtoA","","6.3.48"
"62f3d698acd35a39e99b623e","not scheduled","1660147194082","1660147351733","","","","","1660147351655","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","","1660147069858","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","filename: 62f3d5f2acd35a39e99b622b-62f3b396acd35a39e99b60e3-cursive_lll","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","1660147071536","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","","1660147087887","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","filename: 62f3d5f2acd35a39e99b6229-62f3b396acd35a39e99b60e3-cursive_le","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","1660147090438","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","","1660147106431","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","filename: 62f3d5f2acd35a39e99b622a-62f3b396acd35a39e99b60e3-cursive_les","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","1660147108340","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","","1660147153317","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","filename: 62f3d5f2acd35a39e99b622d-62f3b396acd35a39e99b60e3-cursive_judge","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","1660147154525","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","","1660147183720","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","filename: 62f3d5f2acd35a39e99b622c-62f3b396acd35a39e99b60e3-cursive_wizard","","6.3.48"
"62f3d5f2acd35a39e99b6228","not scheduled","1660147014029","1660147184946","","","","","1660147184868","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146886914","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","filename: 62f3d53facd35a39e99b6220-62f3b396acd35a39e99b60e3-spiral_trace1","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146887905","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146904175","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","filename: 62f3d53facd35a39e99b6222-62f3b396acd35a39e99b60e3-spiral_trace2","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146905474","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146922351","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62f3d53facd35a39e99b6224-62f3b396acd35a39e99b60e3-spiral_trace3","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146923418","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146940002","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62f3d53facd35a39e99b6223-62f3b396acd35a39e99b60e3-spiral_trace4","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146941236","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146957603","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62f3d53facd35a39e99b6221-62f3b396acd35a39e99b60e3-spiral_trace5","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146958746","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146984332","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","filename: 62f3d53facd35a39e99b621e-62f3b396acd35a39e99b60e3-spiral_recall1","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146985820","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660146994389","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 62f3d53facd35a39e99b621d-62f3b396acd35a39e99b60e3-spiral_recall2","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","1660146995383","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","","1660147003768","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 62f3d53facd35a39e99b621f-62f3b396acd35a39e99b60e3-spiral_recall3","","6.3.48"
"62f3d53eacd35a39e99b621c","not scheduled","1660146806893","1660147005060","","","","","1660147004989","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","1660146331439","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct1","In this task you will be asked to copy this design.![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","1660146333764","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct2"," Do not worry if your copy is not perfect. ![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","1660146338626","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct3","Just do the best that you can to copy the figure as accurately as possible.![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","","","","","","1660146446172","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_copy"," ","filename: 62f3d366acd35a39e99b61ad-62f3b396acd35a39e99b60e3-rey_o_copy","","6.3.48"
